,final_address_floor_unit,final_address,floor,unit,instr_date,remark1,remark2,remark_all,bayWidow,has_BW,balcony,has_BAL,F/R:,FR:,has_FR,roof,has_roof,UTILITY_PLATFORM:,UP:,has_UP:,acPlatform:,has_acPlatfrom,garden,has_GDN,plantRoom:,has_RM,yard,has_YD,has_CPS,is_duplex,below_market_trans,flatRoof,utilityPlatform
0,1 PERTH ST|1 巴富街_10_whole floor,1 PERTH ST|1 巴富街,10,whole floor,2009-04-22,CPS 4 ON G/F ,blank,"CPS 4 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,
12153,"ULTIMA(Phase 2),Block 1,FAT KWONG ST|天鑄2期,1座,佛光街_9_B","ULTIMA(Phase 2),Block 1,FAT KWONG ST|天鑄2期,1座,佛光街",9,B,2016-04-15,+BW:32 SFAREA INCL BAL:69 SFUTILITY PLATFORM16SF ,blank,"+BW:32 SFAREA INCL BAL:69 SFUTILITY PLATFORM16SF ,blank",32,False,69,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12154,"ULTIMA(Phase 2),Block 1,FAT KWONG ST|天鑄2期,1座,佛光街_9_C","ULTIMA(Phase 2),Block 1,FAT KWONG ST|天鑄2期,1座,佛光街",9,C,2016-04-15,+BW:16 SFAREA INCL BAL:52 SFUTILITY PLATFORM16SF ,blank,"+BW:16 SFAREA INCL BAL:52 SFUTILITY PLATFORM16SF ,blank",16,False,52,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12155,"ULTIMA(Phase 2),Block 1,FAT KWONG ST|天鑄2期,1座,佛光街_9_D","ULTIMA(Phase 2),Block 1,FAT KWONG ST|天鑄2期,1座,佛光街",9,D,2016-04-29,+BW:7 SFAREA INCL BAL:28 SFUTILITY PLATFORM16SF ,blank,"+BW:7 SFAREA INCL BAL:28 SFUTILITY PLATFORM16SF ,blank",7,False,28,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12156,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_10_A","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",10,A,2016-04-05,+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",27,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12157,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_10_B","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",10,B,2016-04-05,+BW:28 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",28,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12158,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_10_C","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",10,C,2017-11-29,blank,BW:28 SF (NE) / BAL:55 SF (NI) / UP:16 SF (NI) / ,"blank,BW:28 SF (NE) / BAL:55 SF (NI) / UP:16 SF (NI) / ",28,False,55,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
12159,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_10_D","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",10,D,2016-04-05,+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank,"+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank",17,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12160,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_11_A","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",11,A,2016-04-15,+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",27,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12161,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_11_B","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",11,B,2016-04-05,+BW:28 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",28,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12162,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_11_C","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",11,C,2016-04-29,+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank",28,False,55,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12163,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_11_D","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",11,D,2016-04-15,+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank,"+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank",17,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12164,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_1215_C","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",1215,C,2016-04-05,+BW:56 SFAREA INCLBAL:110 SFUTILITY PLATFORM32SF ,blank,"+BW:56 SFAREA INCLBAL:110 SFUTILITY PLATFORM32SF ,blank",56,False,110,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12165,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_12_A","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",12,A,2016-04-29,+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",27,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12166,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_12_B","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",12,B,2016-04-05,+BW:28 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",28,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12167,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_12_D","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",12,D,2016-04-05,+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank,"+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank",17,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12168,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_15_A","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",15,A,2019-01-28,blank,BW:27 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ,"blank,BW:27 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ",27,False,56,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
12169,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_15_B","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",15,B,2019-07-24,blank,BW:28 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ,"blank,BW:28 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ",28,False,56,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
12170,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_15_D","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",15,D,2016-04-05,+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank,"+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank",17,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12171,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_16_A","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",16,A,2016-04-05,+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",27,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12172,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_16_B","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",16,B,2016-04-05,+BW:28 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",28,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12173,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_16_C","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",16,C,2016-04-05,+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank",28,False,55,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12174,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_16_D","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",16,D,2016-04-05,+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank,"+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank",17,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12175,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_17_A","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",17,A,2016-04-05,+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",27,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12176,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_17_B","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",17,B,2016-04-26,+BW:28 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",28,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12177,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_17_C","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",17,C,2016-04-05,+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank",28,False,55,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12178,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_17_D","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",17,D,2016-04-05,+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank,"+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank",17,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12179,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_18_C","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",18,C,2016-04-05,+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank",28,False,55,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12180,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_18_D","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",18,D,2016-04-05,+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank,"+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank",17,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12181,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_1920_C","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",1920,C,2016-04-05,+BW:56 SFAREA INCL BAL:110 SFUTILITY PLATFORM32SF ,blank,"+BW:56 SFAREA INCL BAL:110 SFUTILITY PLATFORM32SF ,blank",56,False,110,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12182,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_19_A","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",19,A,2016-04-05,+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",27,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12183,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_19_B","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",19,B,2016-04-22,+BW:28 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",28,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12184,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_19_D","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",19,D,2016-04-05,+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank,"+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank",17,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12185,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_20_A","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",20,A,2019-02-04,blank,BW:27 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ,"blank,BW:27 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ",27,False,56,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
12186,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_20_B","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",20,B,2019-02-18,blank,BW:28 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ,"blank,BW:28 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ",28,False,56,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
12187,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_20_D","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",20,D,2018-06-21,blank,BW:17 SF (NE) / BAL:42 SF (NI) / UP:16 SF (NI) / ,"blank,BW:17 SF (NE) / BAL:42 SF (NI) / UP:16 SF (NI) / ",17,False,42,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
12188,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_21_A","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",21,A,2016-04-22,+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",27,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12189,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_21_B","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",21,B,2016-04-05,+BW:28 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",28,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12190,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_21_C","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",21,C,2016-04-05,+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank",28,False,55,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12191,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_21_D","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",21,D,2016-04-05,+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank,"+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank",17,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12192,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_22_B","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",22,B,2016-04-29,AREA INCL BAL:52 SF+F/R:364 SF ,blank,"AREA INCL BAL:52 SF+F/R:364 SF ,blank",,False,52,False,364,,False,,False,,,False,,False,,False,,False,,False,False,False,False,364,
12193,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_22_C","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",22,C,2016-04-05,+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank",28,False,55,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12194,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_22_D","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",22,D,2016-04-05,+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank,"+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank",17,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12195,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_23_C","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",23,C,2016-04-22,AREA INCL BAL:44 SF ,blank,"AREA INCL BAL:44 SF ,blank",,False,44,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12196,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_25_C","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",25,C,2016-04-11,AREA INCL BAL:50 SF+RF:409 SF+STAIRHOOD:92 SF ,blank,"AREA INCL BAL:50 SF+RF:409 SF+STAIRHOOD:92 SF ,blank",,False,50,False,,,False,409,False,,,False,,False,,False,,False,,False,False,False,False,,
12197,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_25_D","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",25,D,2016-04-11,AREA INCL BAL:42 SF+RF:566 SF+STAIRHOOD:92 SF ,blank,"AREA INCL BAL:42 SF+RF:566 SF+STAIRHOOD:92 SF ,blank",,False,42,False,,,False,566,False,,,False,,False,,False,,False,,False,False,False,False,,
12198,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_5_B","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",5,B,2016-04-05,+BW:28 SFAREA INCL BAL:56 SF ,blank,"+BW:28 SFAREA INCL BAL:56 SF ,blank",28,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12199,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_5_C","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",5,C,2016-04-11,+BW:28 SFAREA INCL BAL:55 SF ,blank,"+BW:28 SFAREA INCL BAL:55 SF ,blank",28,False,55,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12200,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_5_D","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",5,D,2016-04-11,+BW:17 SFAREA INCL BAL:42 SF ,blank,"+BW:17 SFAREA INCL BAL:42 SF ,blank",17,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12201,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_6_A","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",6,A,2019-05-31,blank,BW:27 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ,"blank,BW:27 SF (NE) / BAL:56 SF (NI) / UP:16 SF (NI) / ",27,False,56,False,,,False,,False,,16,False,,False,,False,,False,,False,False,False,False,,16
12202,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_6_B","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",6,B,2016-04-05,+BW:28 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",28,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12203,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_6_C","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",6,C,2016-04-15,+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank",28,False,55,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12204,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_6_D","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",6,D,2016-04-22,+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank,"+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank",17,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12205,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_7_A","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",7,A,2016-04-22,+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",27,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12206,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_7_B","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",7,B,2015-04-05,+BW:28 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",28,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12207,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_7_C","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",7,C,2016-04-11,+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank",28,False,55,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12208,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_7_D","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",7,D,2016-04-11,+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank,"+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank",17,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12209,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_8_A","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",8,A,2015-04-05,+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:27 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",27,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12210,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_8_B","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",8,B,2016-04-05,+BW:28 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:56 SFUTILITY PLATFORM16SF ,blank",28,False,56,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12211,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_8_C","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",8,C,2016-04-15,+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank,"+BW:28 SFAREA INCL BAL:55 SFUTILITY PLATFORM16SF ,blank",28,False,55,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
12212,"ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街_8_D","ULTIMA(Phase 2),Block 2,FAT KWONG ST|天鑄2期,2座,佛光街",8,D,2016-04-11,+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank,"+BW:17 SFAREA INCL BAL:42 SFUTILITY PLATFORM16SF ,blank",17,False,42,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,
