,final_address,floor,unit,instr_date,remark1,remark2,remark_all,bayWidow,has_BW,balcony,has_BAL,F/R:,FR:,has_FR,roof,has_roof,UTILITY_PLATFORM:,UP:,has_UP:,acPlatform:,has_acPlatfrom,garden,has_GDN,plantRoom:,has_RM,yard,has_YD,has_CPS,is_duplex,below_market_trans,flatRoof,utilityPlatform,final_address_floor_unit
0,47A STUBBS RD|47A 司徒拔道,12,B,1997-05-27,+F/R+RFCPS 17 ,blank,"+F/R+RFCPS 17 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,47A STUBBS RD|47A 司徒拔道_12_B
1812,"EVERGREEN VILLA(Block F),STUBBS RD|松柏新村F座,司徒拔道",12,2,2015-02-07,CPS 243 ON 2/F ,blank,"CPS 243 ON 2/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"EVERGREEN VILLA(Block F),STUBBS RD|松柏新村F座,司徒拔道_12_2"
1813,"EVERGREEN VILLA(Block B),STUBBS RD|松柏新村B座,司徒拔道",8,1,2015-02-11,CPS 231 ON 2/F ,blank,"CPS 231 ON 2/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"EVERGREEN VILLA(Block B),STUBBS RD|松柏新村B座,司徒拔道_8_1"
1814,"EVERGREEN VILLA(Block F),STUBBS RD|松柏新村F座,司徒拔道",12,2,2015-02-26,CPS 243 ON 2/F ,blank,"CPS 243 ON 2/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"EVERGREEN VILLA(Block F),STUBBS RD|松柏新村F座,司徒拔道_12_2"
1815,"HIGHCLIFF,STUBBS RD|曉廬,司徒拔道",55,A,2015-03-11,CPS 2728 ON 6/F ,blank,"CPS 2728 ON 6/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"HIGHCLIFF,STUBBS RD|曉廬,司徒拔道_55_A"
1816,"HIGHCLIFF,STUBBS RD|曉廬,司徒拔道",55,B,2015-03-11,CPS 2930 ON 6/F ,blank,"CPS 2930 ON 6/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"HIGHCLIFF,STUBBS RD|曉廬,司徒拔道_55_B"
1820,"MOUNTAIN LODGE,MOUNT KELLETT RD|崑廬,加列山道",6,A,2015-05-19,CPS 11 ,blank,"CPS 11 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"MOUNTAIN LODGE,MOUNT KELLETT RD|崑廬,加列山道_6_A"
1821,"MOUNTAIN LODGE,MOUNT KELLETT RD|崑廬,加列山道",6,A,2015-06-02,CPS 11 ,blank,"CPS 11 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"MOUNTAIN LODGE,MOUNT KELLETT RD|崑廬,加列山道_6_A"
1825,"EVERGREEN VILLA(Block C),STUBBS RD|松柏新村C座,司徒拔道",14,1,2015-07-14,CPS 337 ,blank,"CPS 337 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"EVERGREEN VILLA(Block C),STUBBS RD|松柏新村C座,司徒拔道_14_1"
1832,"VIVIAN COURT,MOUNT KELLETT RD|瑞燕大廈,加列山道",4,B,2015-09-30,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"VIVIAN COURT,MOUNT KELLETT RD|瑞燕大廈,加列山道_4_B"
1838,"BELLEVUE COURT(Block C),STUBBS RD|碧蕙園C座,司徒拔道",6,59,2015-12-09,CPS 51A ,blank,"CPS 51A ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"BELLEVUE COURT(Block C),STUBBS RD|碧蕙園C座,司徒拔道_6_59"
1839,"8-12 PEAK RD(Block A2),PEAK RD|山頂道8-12號A2座,山頂道",3,A,2016-03-10,GFA INCL BW:60 SFAREA INCL BAL:40 SF ,blank,"GFA INCL BW:60 SFAREA INCL BAL:40 SF ,blank",60,False,40,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"8-12 PEAK RD(Block A2),PEAK RD|山頂道8-12號A2座,山頂道_3_A"
1840,"8-12 PEAK RD(Block A2),PEAK RD|山頂道8-12號A2座,山頂道",G,B,2016-03-10,GFA INCL BW:9 SF+F/R:93 SF+GDN:4948 SFDUPLEX UNIT ,blank,"GFA INCL BW:9 SF+F/R:93 SF+GDN:4948 SFDUPLEX UNIT ,blank",9,False,,False,93,,False,,False,,,False,,False,4948,False,,False,,False,False,True,False,93,,"8-12 PEAK RD(Block A2),PEAK RD|山頂道8-12號A2座,山頂道_G_B"
1841,"VILLA MONTE ROSA(Block D),STUBBS RD|玫瑰新村D座,司徒拔道",11,1,2016-03-18,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"VILLA MONTE ROSA(Block D),STUBBS RD|玫瑰新村D座,司徒拔道_11_1"
1842,"VILLA MONTE ROSA(Block A),STUBBS RD|玫瑰新村A座,司徒拔道",14,2,2016-04-25,CPS 326 ,blank,"CPS 326 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"VILLA MONTE ROSA(Block A),STUBBS RD|玫瑰新村A座,司徒拔道_14_2"
1843,"VILLA MONTE ROSA(Block A),STUBBS RD|玫瑰新村A座,司徒拔道",14,2,2016-05-11,CPS 326 ,blank,"CPS 326 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"VILLA MONTE ROSA(Block A),STUBBS RD|玫瑰新村A座,司徒拔道_14_2"
1846,"8-12 PEAK RD(Block A1),PEAK RD|山頂道8-12號A1座,山頂道",G12,A,2016-05-25,+BW:58 SF+A/C RM:151 SF+F/R:108 SF+GDN:3651 SF ,blank,"+BW:58 SF+A/C RM:151 SF+F/R:108 SF+GDN:3651 SF ,blank",58,False,,False,108,,False,,False,,,False,,False,3651,False,151,False,,False,False,False,False,108,,"8-12 PEAK RD(Block A1),PEAK RD|山頂道8-12號A1座,山頂道_G12_A"
1847,"8-12 PEAK RD(Block A1),PEAK RD|山頂道8-12號A1座,山頂道",G12,B,2016-05-25,+BW:58 SF+A/C RM:151 SF+F/R:108 SF+GDN:3094 SF ,blank,"+BW:58 SF+A/C RM:151 SF+F/R:108 SF+GDN:3094 SF ,blank",58,False,,False,108,,False,,False,,,False,,False,3094,False,151,False,,False,False,False,False,108,,"8-12 PEAK RD(Block A1),PEAK RD|山頂道8-12號A1座,山頂道_G12_B"
1848,"8-12 PEAK RD(Block A1),PEAK RD|山頂道8-12號A1座,山頂道",10,B,2016-05-25,+BW:13 SF+A/C RM:53 SF+F/R:374 SF+RF:1456 SF ,blank,"+BW:13 SF+A/C RM:53 SF+F/R:374 SF+RF:1456 SF ,blank",13,False,,False,374,,False,1456,False,,,False,,False,,False,53,False,,False,False,False,False,374,,"8-12 PEAK RD(Block A1),PEAK RD|山頂道8-12號A1座,山頂道_10_B"
1850,"EVERGREEN VILLA(Block B),STUBBS RD|松柏新村B座,司徒拔道",2,1,2016-05-27,CPS 217 ON 2/F ,blank,"CPS 217 ON 2/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"EVERGREEN VILLA(Block B),STUBBS RD|松柏新村B座,司徒拔道_2_1"
1851,"8-12 PEAK RD(Block A1),PEAK RD|山頂道8-12號A1座,山頂道",6,B,2016-05-25,+BW:47 SF+A/C RM:53 SF ,blank,"+BW:47 SF+A/C RM:53 SF ,blank",47,False,,False,,,False,,False,,,False,,False,,False,53,False,,False,False,False,False,,,"8-12 PEAK RD(Block A1),PEAK RD|山頂道8-12號A1座,山頂道_6_B"
1852,"8-12 PEAK RD(Block A1),PEAK RD|山頂道8-12號A1座,山頂道",6,A,2016-05-25,+BW:47 SF+A/C RM:53 SF ,blank,"+BW:47 SF+A/C RM:53 SF ,blank",47,False,,False,,,False,,False,,,False,,False,,False,53,False,,False,False,False,False,,,"8-12 PEAK RD(Block A1),PEAK RD|山頂道8-12號A1座,山頂道_6_A"
1853,"8-12 PEAK RD(Block A1),PEAK RD|山頂道8-12號A1座,山頂道",9,B,2016-05-25,+窗台:20 平方呎+冷你機房:53 平方呎 ,blank,"+窗台:20 平方呎+冷你機房:53 平方呎 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"8-12 PEAK RD(Block A1),PEAK RD|山頂道8-12號A1座,山頂道_9_B"
1855,"EVERGREEN VILLA(Block F),STUBBS RD|松柏新村F座,司徒拔道",14,2,2016-08-12,CPS 211 ,blank,"CPS 211 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"EVERGREEN VILLA(Block F),STUBBS RD|松柏新村F座,司徒拔道_14_2"
1856,"BELLEVUE COURT(Block C),STUBBS RD|碧蕙園C座,司徒拔道",5,58,2016-09-12,CPS 62 ,blank,"CPS 62 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"BELLEVUE COURT(Block C),STUBBS RD|碧蕙園C座,司徒拔道_5_58"
1857,"VILLA MONTE ROSA(Block B),STUBBS RD|玫瑰新村B座,司徒拔道",7,1,2016-09-13,CPS 273 ,blank,"CPS 273 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"VILLA MONTE ROSA(Block B),STUBBS RD|玫瑰新村B座,司徒拔道_7_1"
1858,"VILLA VERDE(Block B),GUILDFORD RD|環翠園B座,僑福道",1,2,2016-09-06,+GDN OF NORTH SIDECPS B22 ,blank,"+GDN OF NORTH SIDECPS B22 ,blank",,False,,False,,,False,,False,,,False,,False,,True,,False,,False,True,False,False,,,"VILLA VERDE(Block B),GUILDFORD RD|環翠園B座,僑福道_1_2"
1859,"VILLA MONTE ROSA(Block B),STUBBS RD|玫瑰新村B座,司徒拔道",5,2,2016-09-01,CPS 235 ,blank,"CPS 235 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"VILLA MONTE ROSA(Block B),STUBBS RD|玫瑰新村B座,司徒拔道_5_2"
1860,"BELLEVUE COURT(Block C),STUBBS RD|碧蕙園C座,司徒拔道",3,54,2016-09-06,CPS 52A ,blank,"CPS 52A ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"BELLEVUE COURT(Block C),STUBBS RD|碧蕙園C座,司徒拔道_3_54"
1862,"MOUNT NICHOLSON(Phase 2),Block A,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,A座,聶歌信山道",8,whole floor,2016-10-20,AREA INCLBAL:187 SFUTILITY PLATFORM16SF ,blank,"AREA INCLBAL:187 SFUTILITY PLATFORM16SF ,blank",,False,187,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"MOUNT NICHOLSON(Phase 2),Block A,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,A座,聶歌信山道_8_whole floor"
1863,"8-12 PEAK RD(Block A2),PEAK RD|山頂道8-12號A2座,山頂道",9,A,2016-09-30,GFA INCL BW:46 SFAREA INCL BAL:118SF+F/R:291 SF+RF:1437 SFDUPLEX UNIT ,blank,"GFA INCL BW:46 SFAREA INCL BAL:118SF+F/R:291 SF+RF:1437 SFDUPLEX UNIT ,blank",46,False,118,False,291,,False,1437,False,,,False,,False,,False,,False,,False,False,True,False,291,,"8-12 PEAK RD(Block A2),PEAK RD|山頂道8-12號A2座,山頂道_9_A"
1864,"8-12 PEAK RD(Block A2),PEAK RD|山頂道8-12號A2座,山頂道",9,B,2016-09-30,GFA INCL BW:70 SFAREA INCL BAL:118SF+F/R:291 SF+RF:1437 SFDUPLEX UNIT ,blank,"GFA INCL BW:70 SFAREA INCL BAL:118SF+F/R:291 SF+RF:1437 SFDUPLEX UNIT ,blank",70,False,118,False,291,,False,1437,False,,,False,,False,,False,,False,,False,False,True,False,291,,"8-12 PEAK RD(Block A2),PEAK RD|山頂道8-12號A2座,山頂道_9_B"
1865,"8-12 PEAK RD(Block A1),PEAK RD|山頂道8-12號A1座,山頂道",9,A,2016-09-30,+BW:20 SF+A/C RM:53 SF ,blank,"+BW:20 SF+A/C RM:53 SF ,blank",20,False,,False,,,False,,False,,,False,,False,,False,53,False,,False,False,False,False,,,"8-12 PEAK RD(Block A1),PEAK RD|山頂道8-12號A1座,山頂道_9_A"
1866,"VILLA MONTE ROSA(Block B),STUBBS RD|玫瑰新村B座,司徒拔道",5,2,2016-10-12,CPS 235 ,blank,"CPS 235 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"VILLA MONTE ROSA(Block B),STUBBS RD|玫瑰新村B座,司徒拔道_5_2"
1867,"MOUNT NICHOLSON(Phase 2),Block A-B,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,A-B座,聶歌信山道",12,whole floor,2016-10-28,AREA INCLBAL:370 SFUTILITY PLATFORM32SF ,blank,"AREA INCLBAL:370 SFUTILITY PLATFORM32SF ,blank",,False,370,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"MOUNT NICHOLSON(Phase 2),Block A-B,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,A-B座,聶歌信山道_12_whole floor"
1868,"MOUNT NICHOLSON(Phase 2),Block A,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,A座,聶歌信山道",8,whole floor,2016-10-26,AREA INCLBAL:187 SFUTILITY PLATFORM16SF ,blank,"AREA INCLBAL:187 SFUTILITY PLATFORM16SF ,blank",,False,187,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"MOUNT NICHOLSON(Phase 2),Block A,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,A座,聶歌信山道_8_whole floor"
1869,"MOUNT NICHOLSON(Phase 2),Block A-B,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,A-B座,聶歌信山道",11,whole floor,2016-10-27,AREA INCLBAL:370 SFUTILITY PLATFORM32SF ,blank,"AREA INCLBAL:370 SFUTILITY PLATFORM32SF ,blank",,False,370,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"MOUNT NICHOLSON(Phase 2),Block A-B,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,A-B座,聶歌信山道_11_whole floor"
1870,"NICHOLSON TOWER(Block B),WONG NAI CHUNG GAP RD|蔚豪苑B座,黃泥涌峽道",13,2,2016-10-19,CPS 34 ON CP3/FSPACE 34A ON CPL3/F ,blank,"CPS 34 ON CP3/FSPACE 34A ON CPL3/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"NICHOLSON TOWER(Block B),WONG NAI CHUNG GAP RD|蔚豪苑B座,黃泥涌峽道_13_2"
1871,"MOUNT NICHOLSON(Phase 2),Block A-B,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,A-B座,聶歌信山道",10,whole floor,2016-10-27,AREA INCLBAL:370 SFUTILITY PLATFORM32SF ,blank,"AREA INCLBAL:370 SFUTILITY PLATFORM32SF ,blank",,False,370,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"MOUNT NICHOLSON(Phase 2),Block A-B,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,A-B座,聶歌信山道_10_whole floor"
1872,"MOUNT NICHOLSON(Phase 2),Block A-B,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,A-B座,聶歌信山道",9,whole floor,2016-10-27,AREA INCLBAL:370 SFUTILITY PLATFORM32SF ,blank,"AREA INCLBAL:370 SFUTILITY PLATFORM32SF ,blank",,False,370,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"MOUNT NICHOLSON(Phase 2),Block A-B,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,A-B座,聶歌信山道_9_whole floor"
1873,"MOUNT NICHOLSON(Phase 2),Block B,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,B座,聶歌信山道",7,whole floor,2016-10-27,AREA INCLBAL:183 SFUTILITY PLATFORM16SF ,blank,"AREA INCLBAL:183 SFUTILITY PLATFORM16SF ,blank",,False,183,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"MOUNT NICHOLSON(Phase 2),Block B,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,B座,聶歌信山道_7_whole floor"
1874,"MOUNT NICHOLSON(Phase 2),Block A-B,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,A-B座,聶歌信山道",15,whole floor,2016-10-27,AREA INCLBAL:510 SFUTILITY PLATFORM32SF ,blank,"AREA INCLBAL:510 SFUTILITY PLATFORM32SF ,blank",,False,510,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"MOUNT NICHOLSON(Phase 2),Block A-B,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,A-B座,聶歌信山道_15_whole floor"
1875,"MOUNT NICHOLSON(Phase 2),Block A-B,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,A-B座,聶歌信山道",12,whole floor,2016-11-04,AREA INCLBAL:370 SFUTILITY PLATFORM32SF ,blank,"AREA INCLBAL:370 SFUTILITY PLATFORM32SF ,blank",,False,370,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"MOUNT NICHOLSON(Phase 2),Block A-B,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,A-B座,聶歌信山道_12_whole floor"
1876,"VILLA MONTE ROSA(Block F),STUBBS RD|玫瑰新村F座,司徒拔道",12,1,2016-10-25,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"VILLA MONTE ROSA(Block F),STUBBS RD|玫瑰新村F座,司徒拔道_12_1"
1877,"VILLA MONTE ROSA(Block F),STUBBS RD|玫瑰新村F座,司徒拔道",12,1,2016-11-09,blank,blank,"blank,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"VILLA MONTE ROSA(Block F),STUBBS RD|玫瑰新村F座,司徒拔道_12_1"
1878,"EVERGREEN VILLA(Block B),STUBBS RD|松柏新村B座,司徒拔道",7,2,2016-11-04,CPS 219 ON 2/F ,blank,"CPS 219 ON 2/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"EVERGREEN VILLA(Block B),STUBBS RD|松柏新村B座,司徒拔道_7_2"
1879,"VILLA MONTE ROSA(Block F),STUBBS RD|玫瑰新村F座,司徒拔道",7,1,2016-11-15,CPS 293294 ,blank,"CPS 293294 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"VILLA MONTE ROSA(Block F),STUBBS RD|玫瑰新村F座,司徒拔道_7_1"
1880,"EVERGREEN VILLA(Block A),STUBBS RD|松柏新村A座,司徒拔道",6,1,2016-11-10,CPS 138 ,blank,"CPS 138 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"EVERGREEN VILLA(Block A),STUBBS RD|松柏新村A座,司徒拔道_6_1"
1881,"CAMERON HSE,MAGAZINE GAP RD|嘉樂苑,馬己仙峽道",1,B,2016-11-04,CPS 1314 ON G/F ,blank,"CPS 1314 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"CAMERON HSE,MAGAZINE GAP RD|嘉樂苑,馬己仙峽道_1_B"
1882,"CAMERON HSE,MAGAZINE GAP RD|嘉樂苑,馬己仙峽道",7,A,2016-11-11,CPS 1919A ON G/FCPS 2020A ON G/F+RF ,blank,"CPS 1919A ON G/FCPS 2020A ON G/F+RF ,blank",,False,,False,,,False,,True,,,False,,False,,False,,False,,False,True,False,False,,,"CAMERON HSE,MAGAZINE GAP RD|嘉樂苑,馬己仙峽道_7_A"
1883,"MOUNT NICHOLSON(Phase 2),Block A,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,A座,聶歌信山道",7,whole floor,2016-11-15,AREA INCLBAL:187 SFUTILITY PLATFORM16SF ,blank,"AREA INCLBAL:187 SFUTILITY PLATFORM16SF ,blank",,False,187,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"MOUNT NICHOLSON(Phase 2),Block A,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,A座,聶歌信山道_7_whole floor"
1884,"MOUNT NICHOLSON(Phase 2),Block A-B,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,A-B座,聶歌信山道",16,whole floor,2016-11-15,AREA INCLBAL:420 SFUTILITY PLATFORM32SF ,blank,"AREA INCLBAL:420 SFUTILITY PLATFORM32SF ,blank",,False,420,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"MOUNT NICHOLSON(Phase 2),Block A-B,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,A-B座,聶歌信山道_16_whole floor"
1887,"MOUNT NICHOLSON(Phase 2),Block B,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,B座,聶歌信山道",8,whole floor,2016-11-15,AREA INCLBAL:183 SFUTILITY PLATFORM16SF ,blank,"AREA INCLBAL:183 SFUTILITY PLATFORM16SF ,blank",,False,183,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"MOUNT NICHOLSON(Phase 2),Block B,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,B座,聶歌信山道_8_whole floor"
1889,"VILLA MONTE ROSA(Block B),STUBBS RD|玫瑰新村B座,司徒拔道",2,2,2016-12-23,CPS 79BELOW MARKET VALUE ,blank,"CPS 79BELOW MARKET VALUE ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,True,,,"VILLA MONTE ROSA(Block B),STUBBS RD|玫瑰新村B座,司徒拔道_2_2"
1891,"MOUNT NICHOLSON(Phase 2),Block A-B,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,A-B座,聶歌信山道",6,whole floor,2017-01-25,AREA INCLBAL:370 SFUTILITY PLATFORM32SF ,blank,"AREA INCLBAL:370 SFUTILITY PLATFORM32SF ,blank",,False,370,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"MOUNT NICHOLSON(Phase 2),Block A-B,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,A-B座,聶歌信山道_6_whole floor"
1892,"EVERGREEN VILLA(Block F),STUBBS RD|松柏新村F座,司徒拔道",8,2,2017-01-26,CPS 355 ,blank,"CPS 355 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"EVERGREEN VILLA(Block F),STUBBS RD|松柏新村F座,司徒拔道_8_2"
1893,"MOUNT NICHOLSON(Phase 2),Block A,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,A座,聶歌信山道",5,whole floor,2017-02-10,AREA INCLBAL:187 SFUTILITY PLATFORM16SF ,blank,"AREA INCLBAL:187 SFUTILITY PLATFORM16SF ,blank",,False,187,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"MOUNT NICHOLSON(Phase 2),Block A,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,A座,聶歌信山道_5_whole floor"
1894,"EVERGREEN VILLA(Block F),STUBBS RD|松柏新村F座,司徒拔道",5,1,2017-02-10,CPS 116 ON 1/F ,blank,"CPS 116 ON 1/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"EVERGREEN VILLA(Block F),STUBBS RD|松柏新村F座,司徒拔道_5_1"
1895,"EVERGREEN VILLA(Block F),STUBBS RD|松柏新村F座,司徒拔道",8,2,2017-02-21,CPS 355 ,blank,"CPS 355 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"EVERGREEN VILLA(Block F),STUBBS RD|松柏新村F座,司徒拔道_8_2"
1896,47A STUBBS RD|47A 司徒拔道,4,A,2017-02-13,CPS 36 ON LG/F ,blank,"CPS 36 ON LG/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,47A STUBBS RD|47A 司徒拔道_4_A
1897,47A STUBBS RD|47A 司徒拔道,4,A,2017-03-13,CPS 36 ON LG/F ,blank,"CPS 36 ON LG/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,47A STUBBS RD|47A 司徒拔道_4_A
1898,"HIGHCLIFF,STUBBS RD|曉廬,司徒拔道",54,A,2017-02-28,CPS 3132 ON 6/F ,blank,"CPS 3132 ON 6/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"HIGHCLIFF,STUBBS RD|曉廬,司徒拔道_54_A"
1899,"HIGHCLIFF,STUBBS RD|曉廬,司徒拔道",54,A,2017-03-21,CPS 3132 ON 6/F ,blank,"CPS 3132 ON 6/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"HIGHCLIFF,STUBBS RD|曉廬,司徒拔道_54_A"
1901,"MOUNT NICHOLSON(Phase 2),Block A-B,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,A-B座,聶歌信山道",3,whole floor,2017-03-27,AREA INCLBAL:320 SFUTILITY PLATFORM32SF ,blank,"AREA INCLBAL:320 SFUTILITY PLATFORM32SF ,blank",,False,320,False,,,False,,False,,,False,,False,,False,,False,,False,False,False,False,,,"MOUNT NICHOLSON(Phase 2),Block A-B,MOUNT NICHOLSON RD|MOUNT NICHOLSON2期,A-B座,聶歌信山道_3_whole floor"
1902,"HIGHCLIFF,STUBBS RD|曉廬,司徒拔道",56,A,2017-04-11,CPS 2324 ON 6/F ,blank,"CPS 2324 ON 6/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"HIGHCLIFF,STUBBS RD|曉廬,司徒拔道_56_A"
1904,"GUILDFORD COURT,GUILDFORD RD|GUILDFORD COURT,僑福道",1,B2,2017-04-24,COVERED CPS B6 ,blank,"COVERED CPS B6 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"GUILDFORD COURT,GUILDFORD RD|GUILDFORD COURT,僑福道_1_B2"
1907,"BELLEVUE COURT(Block C),STUBBS RD|碧蕙園C座,司徒拔道",6,60,2017-05-22,CPS 61 ,blank,"CPS 61 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"BELLEVUE COURT(Block C),STUBBS RD|碧蕙園C座,司徒拔道_6_60"
1909,"CAROLINA GARDENS(Block C),COOMBE RD|嘉樂園C座,甘道",1,11,2017-06-05,CPS 11 ON G/F ,blank,"CPS 11 ON G/F ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"CAROLINA GARDENS(Block C),COOMBE RD|嘉樂園C座,甘道_1_11"
1910,"VILLA MONTE ROSA(Block D),STUBBS RD|玫瑰新村D座,司徒拔道",15,2,2017-06-12,CPS 182 ,blank,"CPS 182 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"VILLA MONTE ROSA(Block D),STUBBS RD|玫瑰新村D座,司徒拔道_15_2"
1911,"GUILDFORD COURT,GUILDFORD RD|GUILDFORD COURT,僑福道",1,A2,2017-06-08,COVERED CPS A1 ,blank,"COVERED CPS A1 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"GUILDFORD COURT,GUILDFORD RD|GUILDFORD COURT,僑福道_1_A2"
1912,"VILLA MONTE ROSA(Block D),STUBBS RD|玫瑰新村D座,司徒拔道",15,2,2017-06-29,CPS 182 ,blank,"CPS 182 ,blank",,False,,False,,,False,,False,,,False,,False,,False,,False,,False,True,False,False,,,"VILLA MONTE ROSA(Block D),STUBBS RD|玫瑰新村D座,司徒拔道_15_2"
