,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,bldg_name_ench,st_address,st_address_en,st_address_ch,ch_address,en_address,final_address,subject_pty_consid,floor_copy
88,7415535,ASP,1998-01-14,RES,blank,1985/08,11.8,1350,1140,8741,10351,CPS 32 ON L3/F ,blank,5160738,7415535,B,18.0,2,blank,blank,blank,REGENT ON THE PARK,御花園,KENNEDY RD,堅尼地道,9A,blank,HC,IL8534,REGENT ON THE PARK||Phase |Block 2,堅尼地道REGENT ON THE PARK|Phase|Block2,堅尼地道REGENT ON THE PARK|Phase|Block2|18|B,blankblank,9A KENNEDY RD|堅尼地道,9A KENNEDY RD,9A 堅尼地道,"御花園2座,堅尼地道","REGENT ON THE PARK(BLOCK 2),KENNEDY RD","REGENT ON THE PARK(Block 2),KENNEDY RD|御花園2座,堅尼地道",KENNEDY RDREGENT ON THE PARKblankblank|Phaseblank|Block2|18|Bconsid11.8,18
89,7434916,ASP,1998-02-19,RES,blank,1985/08,8.5,1350,1140,6296,7456,CPS 51 ON L4/F ,blank,5167345,7434916,B,3.0,2,blank,blank,blank,REGENT ON THE PARK,御花園,KENNEDY RD,堅尼地道,9A,blank,HC,IL8534,REGENT ON THE PARK||Phase |Block 2,堅尼地道REGENT ON THE PARK|Phase|Block2,堅尼地道REGENT ON THE PARK|Phase|Block2|3|B,blankblank,9A KENNEDY RD|堅尼地道,9A KENNEDY RD,9A 堅尼地道,"御花園2座,堅尼地道","REGENT ON THE PARK(BLOCK 2),KENNEDY RD","REGENT ON THE PARK(Block 2),KENNEDY RD|御花園2座,堅尼地道",KENNEDY RDREGENT ON THE PARKblankblank|Phaseblank|Block2|3|Bconsid8.5,3
91,7436863,ASP,1998-02-23,RES,blank,1989/09,13.973,1428,1157,9785,12077,blank,blank,5168675,7436863,B,16.0,blank,blank,ROYAL COURT,帝景閣,blank,blank,KENNEDY RD,堅尼地道,3,blank,HC,IL86341881,|ROYAL COURT帝景閣|Phase |Block ,堅尼地道ROYAL COURT帝景閣|Phase|Block,堅尼地道ROYAL COURT帝景閣|Phase|Block|16|B,ROYAL COURT帝景閣,3 KENNEDY RD|堅尼地道,3 KENNEDY RD,3 堅尼地道,"帝景閣,堅尼地道","ROYAL COURT,KENNEDY RD","ROYAL COURT,KENNEDY RD|堅尼地道帝景閣",KENNEDY RDblankROYAL COURT帝景閣|Phaseblank|Blockblank|16|Bconsid13.973,16
92,7437025,ASP,1998-02-26,RES,blank,1989/09,14.019,1428,1157,9817,12117,GFA INCL BW:32 SF ,blank,5169380,7437025,B,11.0,blank,blank,ROYAL COURT,帝景閣,blank,blank,KENNEDY RD,堅尼地道,3,blank,HC,IL86341881,|ROYAL COURT帝景閣|Phase |Block ,堅尼地道ROYAL COURT帝景閣|Phase|Block,堅尼地道ROYAL COURT帝景閣|Phase|Block|11|B,ROYAL COURT帝景閣,3 KENNEDY RD|堅尼地道,3 KENNEDY RD,3 堅尼地道,"帝景閣,堅尼地道","ROYAL COURT,KENNEDY RD","ROYAL COURT,KENNEDY RD|堅尼地道帝景閣",KENNEDY RDblankROYAL COURT帝景閣|Phaseblank|Blockblank|11|Bconsid14.019,11
93,7437033,ASP,1998-03-02,RES,blank,1989/09,11.31,1102,885,10263,12780,GFA INCL BW:34 SF ,blank,5169383,7437033,C,18.0,blank,blank,ROYAL COURT,帝景閣,blank,blank,KENNEDY RD,堅尼地道,3,blank,HC,IL86341881,|ROYAL COURT帝景閣|Phase |Block ,堅尼地道ROYAL COURT帝景閣|Phase|Block,堅尼地道ROYAL COURT帝景閣|Phase|Block|18|C,ROYAL COURT帝景閣,3 KENNEDY RD|堅尼地道,3 KENNEDY RD,3 堅尼地道,"帝景閣,堅尼地道","ROYAL COURT,KENNEDY RD","ROYAL COURT,KENNEDY RD|堅尼地道帝景閣",KENNEDY RDblankROYAL COURT帝景閣|Phaseblank|Blockblank|18|Cconsid11.31,18
95,7437170,ASP,1998-02-23,RES,blank,1989/09,14.633,1428,1157,10247,12647,GFA INCL BW:32 SF ,blank,5169422,7437170,A,20.0,blank,blank,ROYAL COURT,帝景閣,blank,blank,KENNEDY RD,堅尼地道,3,blank,HC,IL86341881,|ROYAL COURT帝景閣|Phase |Block ,堅尼地道ROYAL COURT帝景閣|Phase|Block,堅尼地道ROYAL COURT帝景閣|Phase|Block|20|A,ROYAL COURT帝景閣,3 KENNEDY RD|堅尼地道,3 KENNEDY RD,3 堅尼地道,"帝景閣,堅尼地道","ROYAL COURT,KENNEDY RD","ROYAL COURT,KENNEDY RD|堅尼地道帝景閣",KENNEDY RDblankROYAL COURT帝景閣|Phaseblank|Blockblank|20|Aconsid14.633,20
96,7437177,ASP,1998-02-24,RES,blank,1989/09,16.07,1428,1157,11254,13889,GFA INCL BW:32 SF ,blank,5169424,7437177,B,25.0,blank,blank,ROYAL COURT,帝景閣,blank,blank,KENNEDY RD,堅尼地道,3,blank,HC,IL86341881,|ROYAL COURT帝景閣|Phase |Block ,堅尼地道ROYAL COURT帝景閣|Phase|Block,堅尼地道ROYAL COURT帝景閣|Phase|Block|25|B,ROYAL COURT帝景閣,3 KENNEDY RD|堅尼地道,3 KENNEDY RD,3 堅尼地道,"帝景閣,堅尼地道","ROYAL COURT,KENNEDY RD","ROYAL COURT,KENNEDY RD|堅尼地道帝景閣",KENNEDY RDblankROYAL COURT帝景閣|Phaseblank|Blockblank|25|Bconsid16.07,25
98,7437638,ASP,1998-03-04,RES,blank,1985/08,10.5,1350,1140,7778,9211,CPS 46 ON 4/F ,blank,5169559,7437638,B,15.0,2,blank,blank,blank,REGENT ON THE PARK,御花園,KENNEDY RD,堅尼地道,9A,blank,HC,IL8534,REGENT ON THE PARK||Phase |Block 2,堅尼地道REGENT ON THE PARK|Phase|Block2,堅尼地道REGENT ON THE PARK|Phase|Block2|15|B,blankblank,9A KENNEDY RD|堅尼地道,9A KENNEDY RD,9A 堅尼地道,"御花園2座,堅尼地道","REGENT ON THE PARK(BLOCK 2),KENNEDY RD","REGENT ON THE PARK(Block 2),KENNEDY RD|御花園2座,堅尼地道",KENNEDY RDREGENT ON THE PARKblankblank|Phaseblank|Block2|15|Bconsid10.5,15
99,7437818,ASP,1998-02-25,RES,blank,1989/09,10.742,1102,885,9748,12138,GFA INCL BW:34 SF ,blank,5168944,7437818,C,14.0,blank,blank,ROYAL COURT,帝景閣,blank,blank,KENNEDY RD,堅尼地道,3,blank,HC,IL86341881,|ROYAL COURT帝景閣|Phase |Block ,堅尼地道ROYAL COURT帝景閣|Phase|Block,堅尼地道ROYAL COURT帝景閣|Phase|Block|14|C,ROYAL COURT帝景閣,3 KENNEDY RD|堅尼地道,3 KENNEDY RD,3 堅尼地道,"帝景閣,堅尼地道","ROYAL COURT,KENNEDY RD","ROYAL COURT,KENNEDY RD|堅尼地道帝景閣",KENNEDY RDblankROYAL COURT帝景閣|Phaseblank|Blockblank|14|Cconsid10.742,14
101,7437996,ASP,1998-02-23,RES,blank,1989/09,11.45,1428,1157,8018,9896,GFA INCL BW:32 SF ,blank,5168993,7437996,A,7.0,blank,blank,ROYAL COURT,帝景閣,blank,blank,KENNEDY RD,堅尼地道,3,blank,HC,IL86341881,|ROYAL COURT帝景閣|Phase |Block ,堅尼地道ROYAL COURT帝景閣|Phase|Block,堅尼地道ROYAL COURT帝景閣|Phase|Block|7|A,ROYAL COURT帝景閣,3 KENNEDY RD|堅尼地道,3 KENNEDY RD,3 堅尼地道,"帝景閣,堅尼地道","ROYAL COURT,KENNEDY RD","ROYAL COURT,KENNEDY RD|堅尼地道帝景閣",KENNEDY RDblankROYAL COURT帝景閣|Phaseblank|Blockblank|7|Aconsid11.45,7
102,7438055,ASP,1998-03-05,RES,blank,1989/09,14.86,1428,1157,10406,12844,GFA INCL BW:32 SF ,blank,5169010,7438055,A,18.0,blank,blank,ROYAL COURT,帝景閣,blank,blank,KENNEDY RD,堅尼地道,3,blank,HC,IL86341881,|ROYAL COURT帝景閣|Phase |Block ,堅尼地道ROYAL COURT帝景閣|Phase|Block,堅尼地道ROYAL COURT帝景閣|Phase|Block|18|A,ROYAL COURT帝景閣,3 KENNEDY RD|堅尼地道,3 KENNEDY RD,3 堅尼地道,"帝景閣,堅尼地道","ROYAL COURT,KENNEDY RD","ROYAL COURT,KENNEDY RD|堅尼地道帝景閣",KENNEDY RDblankROYAL COURT帝景閣|Phaseblank|Blockblank|18|Aconsid14.86,18
103,7438142,ASP,1998-02-25,RES,blank,1989/08,13.7,1428,1157,9594,11841,blank,blank,5169031,7438142,B,9.0,blank,blank,ROYAL COURT,帝景閣,blank,blank,KENNEDY RD,堅尼地道,3,blank,HC,blank,|ROYAL COURT帝景閣|Phase |Block ,堅尼地道ROYAL COURT帝景閣|Phase|Block,堅尼地道ROYAL COURT帝景閣|Phase|Block|9|B,ROYAL COURT帝景閣,3 KENNEDY RD|堅尼地道,3 KENNEDY RD,3 堅尼地道,"帝景閣,堅尼地道","ROYAL COURT,KENNEDY RD","ROYAL COURT,KENNEDY RD|堅尼地道帝景閣",KENNEDY RDblankROYAL COURT帝景閣|Phaseblank|Blockblank|9|Bconsid13.7,9
104,7438289,ASP,1998-02-23,RES,blank,1989/09,12.87,1428,1157,9013,11124,GFA INCL BW:32 SF ,blank,5169061,7438289,A,12.0,blank,blank,ROYAL COURT,帝景閣,blank,blank,KENNEDY RD,堅尼地道,3,blank,HC,IL86341881,|ROYAL COURT帝景閣|Phase |Block ,堅尼地道ROYAL COURT帝景閣|Phase|Block,堅尼地道ROYAL COURT帝景閣|Phase|Block|12|A,ROYAL COURT帝景閣,3 KENNEDY RD|堅尼地道,3 KENNEDY RD,3 堅尼地道,"帝景閣,堅尼地道","ROYAL COURT,KENNEDY RD","ROYAL COURT,KENNEDY RD|堅尼地道帝景閣",KENNEDY RDblankROYAL COURT帝景閣|Phaseblank|Blockblank|12|Aconsid12.87,12
105,7438554,ASP,1998-02-23,RES,blank,1989/09,9.634,1102,885,8742,10886,GFA INCL BW:34 SF ,blank,5169107,7438554,C,12.0,blank,blank,ROYAL COURT,帝景閣,blank,blank,KENNEDY RD,堅尼地道,3,blank,HC,IL86341881,|ROYAL COURT帝景閣|Phase |Block ,堅尼地道ROYAL COURT帝景閣|Phase|Block,堅尼地道ROYAL COURT帝景閣|Phase|Block|12|C,ROYAL COURT帝景閣,3 KENNEDY RD|堅尼地道,3 KENNEDY RD,3 堅尼地道,"帝景閣,堅尼地道","ROYAL COURT,KENNEDY RD","ROYAL COURT,KENNEDY RD|堅尼地道帝景閣",KENNEDY RDblankROYAL COURT帝景閣|Phaseblank|Blockblank|12|Cconsid9.634,12
107,7438723,ASP,1998-02-25,RES,blank,1989/09,14.487,1428,1157,10145,12521,blank,blank,5169928,7438723,B,13.0,blank,blank,ROYAL COURT,帝景閣,blank,blank,KENNEDY RD,堅尼地道,3,blank,HC,IL86341881,|ROYAL COURT帝景閣|Phase |Block ,堅尼地道ROYAL COURT帝景閣|Phase|Block,堅尼地道ROYAL COURT帝景閣|Phase|Block|13|B,ROYAL COURT帝景閣,3 KENNEDY RD|堅尼地道,3 KENNEDY RD,3 堅尼地道,"帝景閣,堅尼地道","ROYAL COURT,KENNEDY RD","ROYAL COURT,KENNEDY RD|堅尼地道帝景閣",KENNEDY RDblankROYAL COURT帝景閣|Phaseblank|Blockblank|13|Bconsid14.487,13
108,7438947,ASP,1998-02-25,RES,blank,1989/09,11.227,1102,885,10188,12686,blank,blank,5169974,7438947,C,17.0,blank,blank,ROYAL COURT,帝景閣,blank,blank,KENNEDY RD,堅尼地道,3,blank,HC,IL86341881,|ROYAL COURT帝景閣|Phase |Block ,堅尼地道ROYAL COURT帝景閣|Phase|Block,堅尼地道ROYAL COURT帝景閣|Phase|Block|17|C,ROYAL COURT帝景閣,3 KENNEDY RD|堅尼地道,3 KENNEDY RD,3 堅尼地道,"帝景閣,堅尼地道","ROYAL COURT,KENNEDY RD","ROYAL COURT,KENNEDY RD|堅尼地道帝景閣",KENNEDY RDblankROYAL COURT帝景閣|Phaseblank|Blockblank|17|Cconsid11.227,17
109,7439270,ASP,1998-03-03,RES,blank,1989/09,13.0,1428,1157,9104,11236,blank,blank,5170162,7439270,B,8.0,blank,blank,ROYAL COURT,帝景閣,blank,blank,KENNEDY RD,堅尼地道,3,blank,HC,IL86341881,|ROYAL COURT帝景閣|Phase |Block ,堅尼地道ROYAL COURT帝景閣|Phase|Block,堅尼地道ROYAL COURT帝景閣|Phase|Block|8|B,ROYAL COURT帝景閣,3 KENNEDY RD|堅尼地道,3 KENNEDY RD,3 堅尼地道,"帝景閣,堅尼地道","ROYAL COURT,KENNEDY RD","ROYAL COURT,KENNEDY RD|堅尼地道帝景閣",KENNEDY RDblankROYAL COURT帝景閣|Phaseblank|Blockblank|8|Bconsid13.0,8
110,7439609,ASP,1998-02-23,RES,blank,1989/09,9.296,1102,885,8436,10504,blank,blank,5170246,7439609,C,9.0,blank,blank,ROYAL COURT,帝景閣,blank,blank,KENNEDY RD,堅尼地道,3,blank,HC,IL86341881,|ROYAL COURT帝景閣|Phase |Block ,堅尼地道ROYAL COURT帝景閣|Phase|Block,堅尼地道ROYAL COURT帝景閣|Phase|Block|9|C,ROYAL COURT帝景閣,3 KENNEDY RD|堅尼地道,3 KENNEDY RD,3 堅尼地道,"帝景閣,堅尼地道","ROYAL COURT,KENNEDY RD","ROYAL COURT,KENNEDY RD|堅尼地道帝景閣",KENNEDY RDblankROYAL COURT帝景閣|Phaseblank|Blockblank|9|Cconsid9.296,9
111,7440171,ASP,1998-02-27,RES,blank,1989/09,10.99,1102,885,9973,12418,blank,blank,5170756,7440171,C,16.0,blank,blank,ROYAL COURT,帝景閣,blank,blank,KENNEDY RD,堅尼地道,3,blank,HC,IL86341881,|ROYAL COURT帝景閣|Phase |Block ,堅尼地道ROYAL COURT帝景閣|Phase|Block,堅尼地道ROYAL COURT帝景閣|Phase|Block|16|C,ROYAL COURT帝景閣,3 KENNEDY RD|堅尼地道,3 KENNEDY RD,3 堅尼地道,"帝景閣,堅尼地道","ROYAL COURT,KENNEDY RD","ROYAL COURT,KENNEDY RD|堅尼地道帝景閣",KENNEDY RDblankROYAL COURT帝景閣|Phaseblank|Blockblank|16|Cconsid10.99,16
112,7440683,ASP,1998-02-24,RES,blank,1989/09,10.15,1102,885,9211,11469,blank,blank,5170872,7440683,C,11.0,blank,blank,ROYAL COURT,帝景閣,blank,blank,KENNEDY RD,堅尼地道,3,blank,HC,IL86341881,|ROYAL COURT帝景閣|Phase |Block ,堅尼地道ROYAL COURT帝景閣|Phase|Block,堅尼地道ROYAL COURT帝景閣|Phase|Block|11|C,ROYAL COURT帝景閣,3 KENNEDY RD|堅尼地道,3 KENNEDY RD,3 堅尼地道,"帝景閣,堅尼地道","ROYAL COURT,KENNEDY RD","ROYAL COURT,KENNEDY RD|堅尼地道帝景閣",KENNEDY RDblankROYAL COURT帝景閣|Phaseblank|Blockblank|11|Cconsid10.15,11
