,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,code_chinese,op_year,bldg_age,bldg_name_ench,st_address,st_address_en,st_address_ch,ch_address,en_address,final_address,subject_pty_consid,floor_copy,flLv,orient,layout,finishes,remark
4752,19041501760116,ASP,2019-04-02,RES,CP,1993/08,47.5,0,1152,0,41233,blank,blank,5526795,19041501760116,G,2.0,blank,blank,SPLENDOUR VILLA,雅景閣,blank,blank,SOUTH BAY RD,南灣道,10,blank,HRB,RBL159,|SPLENDOUR VILLA雅景閣|Phase |Block ,南灣道SPLENDOUR VILLA雅景閣|Phase|Block,南灣道SPLENDOUR VILLA雅景閣|Phase|Block|2|G,淺水灣/壽臣山,1993,27,SPLENDOUR VILLA雅景閣,10 SOUTH BAY RD|南灣道,10 SOUTH BAY RD,10 南灣道,"雅景閣,南灣道","SPLENDOUR VILLA,SOUTH BAY RD","SPLENDOUR VILLA,SOUTH BAY RD|雅景閣,南灣道",SOUTH BAY RDblankSPLENDOUR VILLA雅景閣|Phaseblank|Blockblank|2|Gconsid47.5,2,中層,北,沒資料,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
4753,19041602160012,ASP,2019-04-10,RES,CP,1973/11,50.0,2288,2110,21853,23697,blank,blank,5527602,19041602160012,blank,2.0,7,blank,blank,blank,REPULSE BAY GDN,淺水灣新村,BELLEVIEW DR,麗景道,28,blank,HRB,RBL792,REPULSE BAY GDN||Phase |Block 7,麗景道REPULSE BAY GDN|Phase|Block7,麗景道REPULSE BAY GDN|Phase|Block7|2|,淺水灣/壽臣山,1973,47,blankblank,28 BELLEVIEW DR|麗景道,28 BELLEVIEW DR,28 麗景道,"淺水灣新村7座,麗景道","REPULSE BAY GDN(BLOCK 7),BELLEVIEW DR","REPULSE BAY GDN(Block 7),BELLEVIEW DR|淺水灣新村7座,麗景道",BELLEVIEW DRREPULSE BAY GDNblankblank|Phaseblank|Block7|2|blankconsid50.0,2,高層,西北,沒資料,良好,單位實用四正 交通方便 配套完善
4754,19041801750079,ASP,2019-03-25,RES,CP,1988/08,50.0,2366,1915,21133,26110,blank,blank,5529267,19041801750079,55,16.0,8,blank,PARKVIEW RISE,凌雲閣,HONG KONG PARKVIEW,陽明山莊,TAI TAM RESERVOIR RD,大潭水塘道,88,blank,HRB,RBL1051&EXT,HONG KONG PARKVIEW|PARKVIEW RISE凌雲閣|Phase |Block 8,大潭水塘道HONG KONG PARKVIEWPARKVIEW RISE凌雲閣|Phase|Block8,大潭水塘道HONG KONG PARKVIEWPARKVIEW RISE凌雲閣|Phase|Block8|16|55,淺水灣/壽臣山,1988,32,PARKVIEW RISE凌雲閣,88 TAI TAM RESERVOIR RD|大潭水塘道,88 TAI TAM RESERVOIR RD,88 大潭水塘道,"凌雲閣,陽明山莊,大潭水塘道","PARKVIEW RISE,HONG KONG PARKVIEW,TAI TAM RESERVOIR RD","PARKVIEW RISE,HONG KONG PARKVIEW,TAI TAM RESERVOIR RD|凌雲閣,陽明山莊,大潭水塘道",TAI TAM RESERVOIR RDHONG KONG PARKVIEWPARKVIEW RISE凌雲閣|Phaseblank|Block8|16|55consid50.0,16,低層,南,沒資料,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
4761,19050202230056,ASP,2019-04-23,RES,CP,1989/05,58.0,2570,2067,22568,28060,blank,blank,5535758,19050202230056,95,17.0,18,blank,PARKVIEW CORNER,眺景台,HONG KONG PARKVIEW,陽明山莊,TAI TAM RESERVOIR RD,大潭水塘道,88,blank,HRB,RBL1051&EXT,HONG KONG PARKVIEW|PARKVIEW CORNER眺景台|Phase |Block 18,大潭水塘道HONG KONG PARKVIEWPARKVIEW CORNER眺景台|Phase|Block18,大潭水塘道HONG KONG PARKVIEWPARKVIEW CORNER眺景台|Phase|Block18|17|95,淺水灣/壽臣山,1989,31,PARKVIEW CORNER眺景台,88 TAI TAM RESERVOIR RD|大潭水塘道,88 TAI TAM RESERVOIR RD,88 大潭水塘道,"眺景台,陽明山莊,大潭水塘道","PARKVIEW CORNER,HONG KONG PARKVIEW,TAI TAM RESERVOIR RD","PARKVIEW CORNER,HONG KONG PARKVIEW,TAI TAM RESERVOIR RD|眺景台,陽明山莊,大潭水塘道",TAI TAM RESERVOIR RDHONG KONG PARKVIEWPARKVIEW CORNER眺景台|Phaseblank|Block18|17|95consid58.0,17,中層,東,沒資料,有,業主減價 上車筍盤 歡迎約睇
4762,19050601510010,ASP,2019-04-12,RES,CP,1986/12,43.8,1820,1395,24066,31398,blank,BW:46 SF (GI/NE) / ,5537321,19050601510010,A,11.0,2,blank,blank,blank,GRAND GDN,華景園,SOUTH BAY RD,南灣道,61,blank,HRB,RBL1059,GRAND GDN||Phase |Block 2,南灣道GRAND GDN|Phase|Block2,南灣道GRAND GDN|Phase|Block2|11|A,淺水灣/壽臣山,1986,34,blankblank,61 SOUTH BAY RD|南灣道,61 SOUTH BAY RD,61 南灣道,"華景園2座,南灣道","GRAND GDN(BLOCK 2),SOUTH BAY RD","GRAND GDN(Block 2),SOUTH BAY RD|華景園2座,南灣道",SOUTH BAY RDGRAND GDNblankblank|Phaseblank|Block2|11|Aconsid43.8,11,中層,東南,呂字型,有,業主減價 上車筍盤 歡迎約睇
4764,19050900550031,ASP,2019-04-10,RES,CP,1985/09,19.0,1027,850,18500,22353,blank,blank,5540140,19050900550031,1,3.0,C,blank,blank,blank,SOUTH BAY GDN,南灣花園,SOUTH BAY CLOSE,南灣坊,33,blank,HRB,RBL1044&EXT,SOUTH BAY GDN||Phase |Block C,南灣坊SOUTH BAY GDN|Phase|BlockC,南灣坊SOUTH BAY GDN|Phase|BlockC|3|1,淺水灣/壽臣山,1985,35,blankblank,33 SOUTH BAY CLOSE|南灣坊,33 SOUTH BAY CLOSE,33 南灣坊,"南灣花園C座,南灣坊","SOUTH BAY GDN(BLOCK C),SOUTH BAY CLOSE","SOUTH BAY GDN(Block C),SOUTH BAY CLOSE|南灣花園C座,南灣坊",SOUTH BAY CLOSESOUTH BAY GDNblankblank|Phaseblank|BlockC|3|1consid19.0,3,中層,東,沒資料,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
4767,19051002210024,ASP,2019-04-18,RES,CP,1989/05,28.6,1235,1012,23158,28261,blank,blank,5541775,19051002210024,25,15.0,3,blank,PARKVIEW SUITE,陽明居,HONG KONG PARKVIEW,陽明山莊,TAI TAM RESERVOIR RD,大潭水塘道,88,blank,HRB,RBL1051&EXT,HONG KONG PARKVIEW|PARKVIEW SUITE陽明居|Phase |Block 3,大潭水塘道HONG KONG PARKVIEWPARKVIEW SUITE陽明居|Phase|Block3,大潭水塘道HONG KONG PARKVIEWPARKVIEW SUITE陽明居|Phase|Block3|15|25,淺水灣/壽臣山,1989,31,PARKVIEW SUITE陽明居,88 TAI TAM RESERVOIR RD|大潭水塘道,88 TAI TAM RESERVOIR RD,88 大潭水塘道,"陽明居,陽明山莊,大潭水塘道","PARKVIEW SUITE,HONG KONG PARKVIEW,TAI TAM RESERVOIR RD","PARKVIEW SUITE,HONG KONG PARKVIEW,TAI TAM RESERVOIR RD|陽明居,陽明山莊,大潭水塘道",TAI TAM RESERVOIR RDHONG KONG PARKVIEWPARKVIEW SUITE陽明居|Phaseblank|Block3|15|25consid28.6,15,高層,西,沒資料,有,業主減價 上車筍盤 歡迎約睇
4769,19051502240029,ASP,2019-05-08,RES,CP,1962/08,53.98,0,1880,0,28713,blank,blank,5544119,19051502240029,D,4.0,blank,blank,RIDGE COURT,冠園,blank,blank,REPULSE BAY RD,淺水灣道,21A,21D,HRB,RBL403sCss1 /,|RIDGE COURT冠園|Phase |Block ,淺水灣道RIDGE COURT冠園|Phase|Block,淺水灣道RIDGE COURT冠園|Phase|Block|4|D,淺水灣/壽臣山,1962,58,RIDGE COURT冠園,21A-21D REPULSE BAY RD|淺水灣道,21A-21D REPULSE BAY RD,21A-21D 淺水灣道,"冠園,淺水灣道","RIDGE COURT,REPULSE BAY RD","RIDGE COURT,REPULSE BAY RD|冠園,淺水灣道",REPULSE BAY RDblankRIDGE COURT冠園|Phaseblank|Blockblank|4|Dconsid53.98,4,高層,南,沒資料,基本,單位實用四正 交通方便 配套完善
4770,19051502260039,ASP,2019-04-29,RES,CP,1986/12,96.6,3061,2663,31558,36275,blank,BW:85 SF (GU/NU) / ,5544124,19051502260039,B,27.0,1,blank,blank,blank,GRAND GDN,華景園,SOUTH BAY RD,南灣道,61,blank,HRB,RBL1059,GRAND GDN||Phase |Block 1,南灣道GRAND GDN|Phase|Block1,南灣道GRAND GDN|Phase|Block1|27|B,淺水灣/壽臣山,1986,34,blankblank,61 SOUTH BAY RD|南灣道,61 SOUTH BAY RD,61 南灣道,"華景園1座,南灣道","GRAND GDN(BLOCK 1),SOUTH BAY RD","GRAND GDN(Block 1),SOUTH BAY RD|華景園1座,南灣道",SOUTH BAY RDGRAND GDNblankblank|Phaseblank|Block1|27|Bconsid96.6,27,高層,東南,呂字型,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
4771,19051600460263,ASP,2019-04-26,RES,blank,2018/01,228.6548,0,3641,0,62800,blank,BAL:220 SF (NI) / RM:74 SF (NE) / ,5544516,19051600460263,B,6.0,1,blank,blank,blank,8 DEEP WATER BAY DR,深水灣徑8號,DEEP WATER BAY DR,深水灣徑,8,blank,HRB,RBL1190,8 DEEP WATER BAY DR||Phase |Block 1,深水灣徑8 DEEP WATER BAY DR|Phase|Block1,深水灣徑8 DEEP WATER BAY DR|Phase|Block1|6|B,淺水灣/壽臣山,2018,2,blankblank,8 DEEP WATER BAY DR|深水灣徑,8 DEEP WATER BAY DR,8 深水灣徑,"深水灣徑8號1座,深水灣徑","8 DEEP WATER BAY DR(BLOCK 1),DEEP WATER BAY DR","8 DEEP WATER BAY DR(Block 1),DEEP WATER BAY DR|深水灣徑8號1座,深水灣徑",DEEP WATER BAY DR8 DEEP WATER BAY DRblankblank|Phaseblank|Block1|6|Bconsid228.6548,6,中層,北,呂字型,基本,業主減價 上車筍盤 歡迎約睇
4772,19051601450276,ASP,2019-04-23,RES,blank,2018/01,605.44,0,7568,0,80000,blank,BAL:155 SF (NI) / GDN:2983 SF / ,5544772,19051601450276,B,,1,blank,blank,blank,8 DEEP WATER BAY DR,深水灣徑8號,DEEP WATER BAY DR,深水灣徑,8,blank,HRB,RBL1190,8 DEEP WATER BAY DR||Phase |Block 1,深水灣徑8 DEEP WATER BAY DR|Phase|Block1,深水灣徑8 DEEP WATER BAY DR|Phase|Block1|UG|B,淺水灣/壽臣山,2018,2,blankblank,8 DEEP WATER BAY DR|深水灣徑,8 DEEP WATER BAY DR,8 深水灣徑,"深水灣徑8號1座,深水灣徑","8 DEEP WATER BAY DR(BLOCK 1),DEEP WATER BAY DR","8 DEEP WATER BAY DR(Block 1),DEEP WATER BAY DR|深水灣徑8號1座,深水灣徑",DEEP WATER BAY DR8 DEEP WATER BAY DRblankblank|Phaseblank|Block1|UG|Bconsid605.44,UG,低層,北,四正,良好,單位實用四正 交通方便 配套完善
4774,19052102310341,ASP,2019-04-24,RES,CP,1987/05,35.5509,1780,1517,19972,23435,blank,BW:50 SF (GI/NE) / ,5548404,19052102310341,B,4.0,2,blank,blank,blank,RUBY COURT,嘉麟閣,SOUTH BAY RD,南灣道,55,blank,HRB,RBL1060,RUBY COURT||Phase |Block 2,南灣道RUBY COURT|Phase|Block2,南灣道RUBY COURT|Phase|Block2|4|B,淺水灣/壽臣山,1987,33,blankblank,55 SOUTH BAY RD|南灣道,55 SOUTH BAY RD,55 南灣道,"嘉麟閣2座,南灣道","RUBY COURT(BLOCK 2),SOUTH BAY RD","RUBY COURT(Block 2),SOUTH BAY RD|嘉麟閣2座,南灣道",SOUTH BAY RDRUBY COURTblankblank|Phaseblank|Block2|4|Bconsid35.5509,4,高層,東北,四正,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
4775,19052201550159,ASP,2019-04-26,RES,CP,1973/11,94.8,2810,2625,33737,36114,blank,blank,5549071,19052201550159,blank,14.0,4,blank,blank,blank,REPULSE BAY GDN,淺水灣新村,BELLEVIEW DR,麗景道,34,blank,HRB,RBL792,REPULSE BAY GDN||Phase |Block 4,麗景道REPULSE BAY GDN|Phase|Block4,麗景道REPULSE BAY GDN|Phase|Block4|14|,淺水灣/壽臣山,1973,47,blankblank,34 BELLEVIEW DR|麗景道,34 BELLEVIEW DR,34 麗景道,"淺水灣新村4座,麗景道","REPULSE BAY GDN(BLOCK 4),BELLEVIEW DR","REPULSE BAY GDN(Block 4),BELLEVIEW DR|淺水灣新村4座,麗景道",BELLEVIEW DRREPULSE BAY GDNblankblank|Phaseblank|Block4|14|blankconsid94.8,14,高層,西南,沒資料,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
4776,19052201630072,ASP,2019-05-15,RES,CP,1985/09,24.68,1542,1296,16005,19043,blank,blank,5549086,19052201630072,1,6.0,B,blank,blank,blank,SOUTH BAY GDN,南灣花園,SOUTH BAY CLOSE,南灣坊,33,blank,HRB,RBL1044&EXT,SOUTH BAY GDN||Phase |Block B,南灣坊SOUTH BAY GDN|Phase|BlockB,南灣坊SOUTH BAY GDN|Phase|BlockB|6|1,淺水灣/壽臣山,1985,35,blankblank,33 SOUTH BAY CLOSE|南灣坊,33 SOUTH BAY CLOSE,33 南灣坊,"南灣花園B座,南灣坊","SOUTH BAY GDN(BLOCK B),SOUTH BAY CLOSE","SOUTH BAY GDN(Block B),SOUTH BAY CLOSE|南灣花園B座,南灣坊",SOUTH BAY CLOSESOUTH BAY GDNblankblank|Phaseblank|BlockB|6|1consid24.68,6,低層,東北,四正,良好,單位實用四正 交通方便 配套完善
4781,19060301630048,ASP,2019-05-21,RES,CP,1992/10,57.8,1634,1314,35373,43988,RF,blank,5558839,19060301630048,B3,,blank,blank,NO.45 ISLAND RD,香島道45號,blank,blank,ISLAND RD,香島道,45,blank,HRB,RBL1101,|NO.45 ISLAND RD香島道45號|Phase |Block ,香島道NO.45 ISLAND RD香島道45號|Phase|Block,香島道NO.45 ISLAND RD香島道45號|Phase|Block||B3,淺水灣/壽臣山,1992,28,NO.45 ISLAND RD香島道45號,45 ISLAND RD|香島道,45 ISLAND RD,45 香島道,"香島道45號,香島道","NO.45 ISLAND RD,ISLAND RD","NO.45 ISLAND RD,ISLAND RD|香島道45號,香島道",ISLAND RDblankNO.45 ISLAND RD香島道45號|Phaseblank|Blockblank|blank|B3consid57.8,blank,中層,東,呂字型,良好,業主減價 上車筍盤 歡迎約睇
4782,19060502000056,ASP,2019-05-17,RES,CP,1988/08,69.5,2490,2049,27912,33919,blank,blank,5560489,19060502000056,67,10.0,11,blank,PARKVIEW TERR,涵碧苑,HONG KONG PARKVIEW,陽明山莊,TAI TAM RESERVOIR RD,大潭水塘道,88,blank,HRB,RBL1051&EXT,HONG KONG PARKVIEW|PARKVIEW TERR涵碧苑|Phase |Block 11,大潭水塘道HONG KONG PARKVIEWPARKVIEW TERR涵碧苑|Phase|Block11,大潭水塘道HONG KONG PARKVIEWPARKVIEW TERR涵碧苑|Phase|Block11|10|67,淺水灣/壽臣山,1988,32,PARKVIEW TERR涵碧苑,88 TAI TAM RESERVOIR RD|大潭水塘道,88 TAI TAM RESERVOIR RD,88 大潭水塘道,"涵碧苑,陽明山莊,大潭水塘道","PARKVIEW TERR,HONG KONG PARKVIEW,TAI TAM RESERVOIR RD","PARKVIEW TERR,HONG KONG PARKVIEW,TAI TAM RESERVOIR RD|涵碧苑,陽明山莊,大潭水塘道",TAI TAM RESERVOIR RDHONG KONG PARKVIEWPARKVIEW TERR涵碧苑|Phaseblank|Block11|10|67consid69.5,10,高層,東北,沒資料,良好,單位實用四正 交通方便 配套完善
4790,19062502540385,ASP,2019-06-12,RES,blank,2018/01,244.6752,0,3641,0,67200,blank,BAL:220 SF (NI) / RM:74 SF (NE) / ,5571439,19062502540385,B,8.0,1,blank,blank,blank,8 DEEP WATER BAY DR,深水灣徑8號,DEEP WATER BAY DR,深水灣徑,8,blank,HRB,RBL1190,8 DEEP WATER BAY DR||Phase |Block 1,深水灣徑8 DEEP WATER BAY DR|Phase|Block1,深水灣徑8 DEEP WATER BAY DR|Phase|Block1|8|B,淺水灣/壽臣山,2018,2,blankblank,8 DEEP WATER BAY DR|深水灣徑,8 DEEP WATER BAY DR,8 深水灣徑,"深水灣徑8號1座,深水灣徑","8 DEEP WATER BAY DR(BLOCK 1),DEEP WATER BAY DR","8 DEEP WATER BAY DR(Block 1),DEEP WATER BAY DR|深水灣徑8號1座,深水灣徑",DEEP WATER BAY DR8 DEEP WATER BAY DRblankblank|Phaseblank|Block1|8|Bconsid244.6752,8,高層,東南,呂字型,有,業主減價 上車筍盤 歡迎約睇
