,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,code_chinese,op_year,bldg_age,bldg_name_ench,st_address,st_address_en,st_address_ch,ch_address,en_address,final_address,subject_pty_consid,floor_copy
60506,19012300690054,ASP,2019-01-11,RES,blank,1972/10,5.65,0,511,0,11057,blank,blank,5488714,19012300690054,30,22.0,blank,2,blank,blank,METROPOLE BLDG,新都城大廈,KING'S RD,英皇道,416,blank,HNP,IL1705sTRP&EXT,METROPOLE BLDG||Phase 2|Block ,英皇道METROPOLE BLDG|Phase2|Block,英皇道METROPOLE BLDG|Phase2|Block|22|30,北角,1972,48,blankblank,416 KING'S RD|英皇道,416 KING'S RD,416 英皇道,"新都城大廈2期,英皇道","METROPOLE BLDG(PHASE 2),KING'S RD","METROPOLE BLDG(Phase 2),KING'S RD|新都城大廈2期,英皇道",KING'S RDMETROPOLE BLDGblankblank|Phase2|Blockblank|22|30consid5.65,22
60507,19012301750262,ASP,2019-01-11,RES,blank,1982/11,25.6,1537,1335,16656,19176,blank,blank,5488915,19012301750262,B,10.0,7,blank,blank,blank,PROVIDENT CTR,和富中心,WHARF RD,和富道,33,blank,HNP,IL8465,PROVIDENT CTR||Phase |Block 7,和富道PROVIDENT CTR|Phase|Block7,和富道PROVIDENT CTR|Phase|Block7|10|B,北角,1982,38,blankblank,33 WHARF RD|和富道,33 WHARF RD,33 和富道,"和富中心7座,和富道","PROVIDENT CTR(BLOCK 7),WHARF RD","PROVIDENT CTR(Block 7),WHARF RD|和富中心7座,和富道",WHARF RDPROVIDENT CTRblankblank|Phaseblank|Block7|10|Bconsid25.6,10
60511,19012302110052,ASP,2019-01-18,RES,blank,1979/06,6.3,505,435,12475,14483,blank,blank,5489019,19012302110052,2,8.0,B,blank,blank,blank,CARSON MANS,嘉信中心,ELECTRIC RD,電氣道,172,blank,HNP,IL1367sBRP / IL2273sARP /,CARSON MANS||Phase |Block B,電氣道CARSON MANS|Phase|BlockB,電氣道CARSON MANS|Phase|BlockB|8|2,北角,1979,41,blankblank,172 ELECTRIC RD|電氣道,172 ELECTRIC RD,172 電氣道,"嘉信中心B座,電氣道","CARSON MANS(BLOCK B),ELECTRIC RD","CARSON MANS(Block B),ELECTRIC RD|嘉信中心B座,電氣道",ELECTRIC RDCARSON MANSblankblank|Phaseblank|BlockB|8|2consid6.3,8
60512,19012302260050,ASP,2019-01-11,RES,blank,1986/01,4.5,302,225,14901,20000,blank,BW:16 SF (GU/NU) / ,5489075,19012302260050,D,13.0,blank,blank,KIN YIP MANS,建業大廈,blank,blank,JAVA RD,渣華道,24,blank,HNP,ML430sFss3RP /,|KIN YIP MANS建業大廈|Phase |Block ,渣華道KIN YIP MANS建業大廈|Phase|Block,渣華道KIN YIP MANS建業大廈|Phase|Block|13|D,北角,1986,34,KIN YIP MANS建業大廈,24 JAVA RD|渣華道,24 JAVA RD,24 渣華道,"建業大廈,渣華道","KIN YIP MANS,JAVA RD","KIN YIP MANS,JAVA RD|建業大廈,渣華道",JAVA RDblankKIN YIP MANS建業大廈|Phaseblank|Blockblank|13|Dconsid4.5,13
60513,19012302320030,ASP,2019-01-16,RES,CP,1975/09,21.5,1194,1062,18007,20245,blank,blank,5489104,19012302320030,H,16.0,blank,blank,EVELYN TOWERS,雲景台,blank,blank,CLOUD VIEW RD,雲景道,38,blank,HNP,IL8321,|EVELYN TOWERS雲景台|Phase |Block ,雲景道EVELYN TOWERS雲景台|Phase|Block,雲景道EVELYN TOWERS雲景台|Phase|Block|16|H,北角,1975,45,EVELYN TOWERS雲景台,38 CLOUD VIEW RD|雲景道,38 CLOUD VIEW RD,38 雲景道,"雲景台,雲景道","EVELYN TOWERS,CLOUD VIEW RD","EVELYN TOWERS,CLOUD VIEW RD|雲景台,雲景道",CLOUD VIEW RDblankEVELYN TOWERS雲景台|Phaseblank|Blockblank|16|Hconsid21.5,16
60515,19012400430319,ASP,2019-01-18,RES,blank,1981/04,8.1,695,607,11655,13344,blank,blank,5489274,19012400430319,H,6.0,B,blank,HUNG FOOK COURT,鴻福閣,BEDFORD GDN,百福花園,TIN HAU TEMPLE RD,天后廟道,169,blank,HNP,IL8430&EXT,BEDFORD GDN|HUNG FOOK COURT鴻福閣|Phase |Block B,天后廟道BEDFORD GDNHUNG FOOK COURT鴻福閣|Phase|BlockB,天后廟道BEDFORD GDNHUNG FOOK COURT鴻福閣|Phase|BlockB|6|H,北角,1981,39,HUNG FOOK COURT鴻福閣,169 TIN HAU TEMPLE RD|天后廟道,169 TIN HAU TEMPLE RD,169 天后廟道,"鴻福閣,百福花園,天后廟道","HUNG FOOK COURT,BEDFORD GDN,TIN HAU TEMPLE RD","HUNG FOOK COURT,BEDFORD GDN,TIN HAU TEMPLE RD|鴻福閣,百福花園,天后廟道",TIN HAU TEMPLE RDBEDFORD GDNHUNG FOOK COURT鴻福閣|Phaseblank|BlockB|6|Hconsid8.1,6
60516,19012400450014,ASP,2019-01-18,RES,blank,1984/08,6.93,532,446,13026,15538,blank,BW:11 SF (GI/NE) / ,5489275,19012400450014,F,20.0,1,blank,GOLDEN PINE COURT,金松閣,FULL WEALTH GDNS,富雅花園,KAI YUEN TERR,繼園臺,3,4,HNP,IL5044sEEss4 / IL5044RP /,FULL WEALTH GDNS|GOLDEN PINE COURT金松閣|Phase |Block 1,繼園臺FULL WEALTH GDNSGOLDEN PINE COURT金松閣|Phase|Block1,繼園臺FULL WEALTH GDNSGOLDEN PINE COURT金松閣|Phase|Block1|20|F,北角,1984,36,GOLDEN PINE COURT金松閣,3-4 KAI YUEN TERR|繼園臺,3-4 KAI YUEN TERR,3-4 繼園臺,"金松閣,富雅花園,繼園臺","GOLDEN PINE COURT,FULL WEALTH GDNS,KAI YUEN TERR","GOLDEN PINE COURT,FULL WEALTH GDNS,KAI YUEN TERR|金松閣,富雅花園,繼園臺",KAI YUEN TERRFULL WEALTH GDNSGOLDEN PINE COURT金松閣|Phaseblank|Block1|20|Fconsid6.93,20
60517,19012401070168,ASP,2019-01-18,RES,blank,1989/12,5.25,435,300,12069,17500,blank,blank,5489441,19012401070168,C,19.0,blank,blank,MARBLE COURT,馬寶閣,blank,blank,MARBLE RD,馬寶道,15,blank,HNP,IL3540sFRP /,|MARBLE COURT馬寶閣|Phase |Block ,馬寶道MARBLE COURT馬寶閣|Phase|Block,馬寶道MARBLE COURT馬寶閣|Phase|Block|19|C,北角,1989,31,MARBLE COURT馬寶閣,15 MARBLE RD|馬寶道,15 MARBLE RD,15 馬寶道,"馬寶閣,馬寶道","MARBLE COURT,MARBLE RD","MARBLE COURT,MARBLE RD|馬寶閣,馬寶道",MARBLE RDblankMARBLE COURT馬寶閣|Phaseblank|Blockblank|19|Cconsid5.25,19
60520,19012500380229,ASP,2019-01-15,RES,blank,1976/10,7.0,649,556,10786,12590,blank,blank,5489833,19012500380229,A,10.0,blank,blank,TANNER COURT,丹桂閣,blank,blank,TANNER RD,丹拿道,60,blank,HNP,IL5044sEEss3,|TANNER COURT丹桂閣|Phase |Block ,丹拿道TANNER COURT丹桂閣|Phase|Block,丹拿道TANNER COURT丹桂閣|Phase|Block|10|A,北角,1976,44,TANNER COURT丹桂閣,60 TANNER RD|丹拿道,60 TANNER RD,60 丹拿道,"丹桂閣,丹拿道","TANNER COURT,TANNER RD","TANNER COURT,TANNER RD|丹桂閣,丹拿道",TANNER RDblankTANNER COURT丹桂閣|Phaseblank|Blockblank|10|Aconsid7.0,10
60524,19012501350010,ASP,2019-01-09,RES,blank,1982/11,13.0,953,846,13641,15366,blank,BW:76 SF (GE/NE) / ,5490114,19012501350010,D,22.0,2,blank,blank,blank,PROVIDENT CTR,和富中心,WHARF RD,和富道,23,blank,HNP,IL8465,PROVIDENT CTR||Phase |Block 2,和富道PROVIDENT CTR|Phase|Block2,和富道PROVIDENT CTR|Phase|Block2|22|D,北角,1982,38,blankblank,23 WHARF RD|和富道,23 WHARF RD,23 和富道,"和富中心2座,和富道","PROVIDENT CTR(BLOCK 2),WHARF RD","PROVIDENT CTR(Block 2),WHARF RD|和富中心2座,和富道",WHARF RDPROVIDENT CTRblankblank|Phaseblank|Block2|22|Dconsid13.0,22
60526,19012502140025,ASP,2019-01-10,RES,blank,2018/09,16.958,0,655,0,25890,blank,BAL:22 SF (NI) / UP:16 SF (NI) / ,5490285,19012502140025,A,8.0,3,blank,blank,blank,FLEUR PAVILIA,柏蔚山,KAI YUEN ST,繼園街,1,blank,HNP,IL5044sGRP / IL5044sHss1R,FLEUR PAVILIA||Phase |Block 3,繼園街FLEUR PAVILIA|Phase|Block3,繼園街FLEUR PAVILIA|Phase|Block3|8|A,北角,2018,2,blankblank,1 KAI YUEN ST|繼園街,1 KAI YUEN ST,1 繼園街,"柏蔚山3座,繼園街","FLEUR PAVILIA(BLOCK 3),KAI YUEN ST","FLEUR PAVILIA(Block 3),KAI YUEN ST|柏蔚山3座,繼園街",KAI YUEN STFLEUR PAVILIAblankblank|Phaseblank|Block3|8|Aconsid16.958,8
60527,19012502140036,ASP,2019-01-10,RES,blank,2018/09,13.935,0,519,0,26850,blank,BW:16 SF (NE) / BAL:22 SF (NI) / UP:16 SF (NI) / ,5490286,19012502140036,C,8.0,3,blank,blank,blank,FLEUR PAVILIA,柏蔚山,KAI YUEN ST,繼園街,1,blank,HNP,IL5044sGRP / IL5044sHss1R,FLEUR PAVILIA||Phase |Block 3,繼園街FLEUR PAVILIA|Phase|Block3,繼園街FLEUR PAVILIA|Phase|Block3|8|C,北角,2018,2,blankblank,1 KAI YUEN ST|繼園街,1 KAI YUEN ST,1 繼園街,"柏蔚山3座,繼園街","FLEUR PAVILIA(BLOCK 3),KAI YUEN ST","FLEUR PAVILIA(Block 3),KAI YUEN ST|柏蔚山3座,繼園街",KAI YUEN STFLEUR PAVILIAblankblank|Phaseblank|Block3|8|Cconsid13.935,8
60529,19012800740029,ASP,2019-01-18,RES,blank,1969/12,5.3,0,463,0,11447,blank,blank,5490689,19012800740029,19,2.0,blank,1,blank,blank,MING YUEN MANS,明園,PEACOCK RD,孔雀道,1,31,HNP,IL7928 / IL1705sU&EXT,MING YUEN MANS||Phase 1|Block ,孔雀道MING YUEN MANS|Phase1|Block,孔雀道MING YUEN MANS|Phase1|Block|2|19,北角,1969,51,blankblank,1-31 PEACOCK RD|孔雀道,1-31 PEACOCK RD,1-31 孔雀道,"明園1期,孔雀道","MING YUEN MANS(PHASE 1),PEACOCK RD","MING YUEN MANS(Phase 1),PEACOCK RD|明園1期,孔雀道",PEACOCK RDMING YUEN MANSblankblank|Phase1|Blockblank|2|19consid5.3,2
60531,19012801490575,ASP,2019-01-10,RES,blank,1996/10,10.5,691,540,15195,19444,blank,BW:30 SF (GI/NE) / ,5490892,19012801490575,E,20.0,3,blank,blank,blank,ISLAND PLACE,港運城,TANNER RD,丹拿道,61,blank,HNP,IL8849,ISLAND PLACE||Phase |Block 3,丹拿道ISLAND PLACE|Phase|Block3,丹拿道ISLAND PLACE|Phase|Block3|20|E,北角,1996,24,blankblank,61 TANNER RD|丹拿道,61 TANNER RD,61 丹拿道,"港運城3座,丹拿道","ISLAND PLACE(BLOCK 3),TANNER RD","ISLAND PLACE(Block 3),TANNER RD|港運城3座,丹拿道",TANNER RDISLAND PLACEblankblank|Phaseblank|Block3|20|Econsid10.5,20
60532,19012900420033,ASP,2019-01-18,RES,blank,1987/03,12.18,886,680,13747,17912,blank,blank,5491198,19012900420033,C,16.0,blank,blank,DRAGON VIEW GDN,龍景花園,blank,blank,TIN HAU TEMPLE RD,天后廟道,16,blank,HNP,IL8550,|DRAGON VIEW GDN龍景花園|Phase |Block ,天后廟道DRAGON VIEW GDN龍景花園|Phase|Block,天后廟道DRAGON VIEW GDN龍景花園|Phase|Block|16|C,北角,1987,33,DRAGON VIEW GDN龍景花園,16 TIN HAU TEMPLE RD|天后廟道,16 TIN HAU TEMPLE RD,16 天后廟道,"龍景花園,天后廟道","DRAGON VIEW GDN,TIN HAU TEMPLE RD","DRAGON VIEW GDN,TIN HAU TEMPLE RD|龍景花園,天后廟道",TIN HAU TEMPLE RDblankDRAGON VIEW GDN龍景花園|Phaseblank|Blockblank|16|Cconsid12.18,16
60536,19013000240143,ASP,2019-01-21,RES,blank,1997/09,4.6,434,319,10599,14420,blank,BW:8 SF (GI/NE) / ,5492516,19013000240143,A,3.0,1A,II,HONG CHEUNG COURT,康祥閣,HEALTHY VILLAGE,健康村,KING'S RD,英皇道,668,blank,HNP,IL7210,HEALTHY VILLAGE|HONG CHEUNG COURT康祥閣|Phase II|Block 1A,英皇道HEALTHY VILLAGEHONG CHEUNG COURT康祥閣|PhaseII|Block1A,英皇道HEALTHY VILLAGEHONG CHEUNG COURT康祥閣|PhaseII|Block1A|3|A,北角,1997,23,HONG CHEUNG COURT康祥閣,668 KING'S RD|英皇道,668 KING'S RD,668 英皇道,"康祥閣,健康村,英皇道","HONG CHEUNG COURT,HEALTHY VILLAGE,KING'S RD","HONG CHEUNG COURT,HEALTHY VILLAGE,KING'S RD|康祥閣,健康村,英皇道",KING'S RDHEALTHY VILLAGEHONG CHEUNG COURT康祥閣|PhaseII|Block1A|3|Aconsid4.6,3
60537,19013000480013,ASP,2019-01-09,RES,blank,1985/08,4.7,350,275,13429,17091,blank,blank,5491930,19013000480013,F,6.0,blank,blank,SIU WAH BLDG,兆華大廈,blank,blank,TSAT TSZ MUI RD,七姊妹道,118,blank,HNP,IL6441 / IL6442 /,|SIU WAH BLDG兆華大廈|Phase |Block ,七姊妹道SIU WAH BLDG兆華大廈|Phase|Block,七姊妹道SIU WAH BLDG兆華大廈|Phase|Block|6|F,北角,1985,35,SIU WAH BLDG兆華大廈,118 TSAT TSZ MUI RD|七姊妹道,118 TSAT TSZ MUI RD,118 七姊妹道,"兆華大廈,七姊妹道","SIU WAH BLDG,TSAT TSZ MUI RD","SIU WAH BLDG,TSAT TSZ MUI RD|兆華大廈,七姊妹道",TSAT TSZ MUI RDblankSIU WAH BLDG兆華大廈|Phaseblank|Blockblank|6|Fconsid4.7,6
60538,19013000610120,ASP,2019-01-17,RES,blank,2018/07,69.038,0,1467,0,47061,blank,BAL:49 SF (NI) / UP:16 SF (NI) / ,5491964,19013000610120,B,6.0,2,1B,blank,blank,VICTORIA HARBOUR,海璇,JAVA RD,渣華道,133,blank,HNP,IL9027sARP / IL9027sBRP /,VICTORIA HARBOUR||Phase 1B|Block 2,渣華道VICTORIA HARBOUR|Phase1B|Block2,渣華道VICTORIA HARBOUR|Phase1B|Block2|6|B,北角,2018,2,blankblank,133 JAVA RD|渣華道,133 JAVA RD,133 渣華道,"海璇2座,渣華道","VICTORIA HARBOUR(BLOCK 2),JAVA RD","VICTORIA HARBOUR(Block 2),JAVA RD|海璇2座,渣華道",JAVA RDVICTORIA HARBOURblankblank|Phase1B|Block2|6|Bconsid69.038,6
60539,19013000670039,ASP,2019-01-18,RES,blank,1985/09,6.35,506,427,12549,14871,blank,BW:8 SF (GU/NU) / ,5491987,19013000670039,H,6.0,4,blank,GOLDEN PEACH COURT,金桃閣,FULL WEALTH GDNS,富雅花園,KAI YUEN TERR,繼園臺,1,2,HNP,IL5044sEEss4 / IL5044RP /,FULL WEALTH GDNS|GOLDEN PEACH COURT金桃閣|Phase |Block 4,繼園臺FULL WEALTH GDNSGOLDEN PEACH COURT金桃閣|Phase|Block4,繼園臺FULL WEALTH GDNSGOLDEN PEACH COURT金桃閣|Phase|Block4|6|H,北角,1985,35,GOLDEN PEACH COURT金桃閣,1-2 KAI YUEN TERR|繼園臺,1-2 KAI YUEN TERR,1-2 繼園臺,"金桃閣,富雅花園,繼園臺","GOLDEN PEACH COURT,FULL WEALTH GDNS,KAI YUEN TERR","GOLDEN PEACH COURT,FULL WEALTH GDNS,KAI YUEN TERR|金桃閣,富雅花園,繼園臺",KAI YUEN TERRFULL WEALTH GDNSGOLDEN PEACH COURT金桃閣|Phaseblank|Block4|6|Hconsid6.35,6
60540,19013001110035,ASP,2019-01-07,RES,CP,1979/10,9.09,750,610,12120,14902,blank,blank,5492064,19013001110035,A,20.0,3,blank,blank,blank,BEVERLEY HTS,富豪閣,CLOUD VIEW RD,雲景道,56,blank,HNP,IL8366&EXT,BEVERLEY HTS||Phase |Block 3,雲景道BEVERLEY HTS|Phase|Block3,雲景道BEVERLEY HTS|Phase|Block3|20|A,北角,1979,41,blankblank,56 CLOUD VIEW RD|雲景道,56 CLOUD VIEW RD,56 雲景道,"富豪閣3座,雲景道","BEVERLEY HTS(BLOCK 3),CLOUD VIEW RD","BEVERLEY HTS(Block 3),CLOUD VIEW RD|富豪閣3座,雲景道",CLOUD VIEW RDBEVERLEY HTSblankblank|Phaseblank|Block3|20|Aconsid9.09,20
60541,19013100340015,ASP,2019-01-23,RES,blank,1974/05,9.55,905,803,10552,11893,blank,blank,5492661,19013100340015,1,11.0,C,blank,blank,blank,NORTH POINT CTR,北角中心大廈,KING'S RD,英皇道,278,288,HNP,IL8267,NORTH POINT CTR||Phase |Block C,英皇道NORTH POINT CTR|Phase|BlockC,英皇道NORTH POINT CTR|Phase|BlockC|11|1,北角,1974,46,blankblank,278-288 KING'S RD|英皇道,278-288 KING'S RD,278-288 英皇道,"北角中心大廈C座,英皇道","NORTH POINT CTR(BLOCK C),KING'S RD","NORTH POINT CTR(Block C),KING'S RD|北角中心大廈C座,英皇道",KING'S RDNORTH POINT CTRblankblank|Phaseblank|BlockC|11|1consid9.55,11
60542,19013101630091,ASP,2019-01-11,RES,blank,2018/09,22.872,0,615,0,37190,blank,BW:26 SF (NE) / BAL:22 SF (NI) / UP:16 SF (NI) / ,5492873,19013101630091,B,28.0,3,blank,blank,blank,FLEUR PAVILIA,柏蔚山,KAI YUEN ST,繼園街,1,blank,HNP,IL5044sGRP / IL5044sHss1R,FLEUR PAVILIA||Phase |Block 3,繼園街FLEUR PAVILIA|Phase|Block3,繼園街FLEUR PAVILIA|Phase|Block3|28|B,北角,2018,2,blankblank,1 KAI YUEN ST|繼園街,1 KAI YUEN ST,1 繼園街,"柏蔚山3座,繼園街","FLEUR PAVILIA(BLOCK 3),KAI YUEN ST","FLEUR PAVILIA(Block 3),KAI YUEN ST|柏蔚山3座,繼園街",KAI YUEN STFLEUR PAVILIAblankblank|Phaseblank|Block3|28|Bconsid22.872,28
60543,19013101650412,ASP,2019-01-18,RES,blank,1989/09,8.09,674,585,12003,13829,blank,RF:412 SF / ,5492893,19013101650412,B,26.0,blank,blank,WING PO MANS,永寶大廈,blank,blank,FORT ST,堡壘街,33,blank,HNP,IL2366sWRP&EXT /,|WING PO MANS永寶大廈|Phase |Block ,堡壘街WING PO MANS永寶大廈|Phase|Block,堡壘街WING PO MANS永寶大廈|Phase|Block|26|B,北角,1989,31,WING PO MANS永寶大廈,33 FORT ST|堡壘街,33 FORT ST,33 堡壘街,"永寶大廈,堡壘街","WING PO MANS,FORT ST","WING PO MANS,FORT ST|永寶大廈,堡壘街",FORT STblankWING PO MANS永寶大廈|Phaseblank|Blockblank|26|Bconsid8.09,26
